Date,Id,AlgerianSales,SyrianSales,IndianSales,ChineseSales,EuropeanSales,TotalSales
2023-12-18,5,3274,1531,3971,2478,4114,15368
2023-12-19,5,4589,2431,3714,3348,4493,18575
2023-12-20,5,4603,1521,2770,3748,2816,15458
2023-12-21,5,4556,2198,2796,3640,2062,15252
2023-12-22,5,3540,2037,2535,2098,2456,12666
2023-12-23,5,4446,1003,3827,3911,3600,16787
2023-12-24,5,1502,1185,3718,4115,5943,16463
2023-12-25,5,4017,1375,1926,1616,3010,11944
2023-12-26,5,1672,1222,1867,1738,3595,10094
2023-12-27,5,2055,1311,3336,3660,5483,15845
2023-12-28,5,3343,2205,3940,2212,4186,15886
2023-12-29,5,2219,1298,2394,3493,5320,14724
2023-12-30,5,3878,2086,2359,3847,5753,17923
2023-12-31,5,3776,892,1354,2792,2724,11538
2022-01-01,6,2874,2109,3598,3869,2126,14576
2022-01-02,6,1223,913,3783,1719,4648,12286
2022-01-03,6,3830,1068,1977,2428,2565,11868
2022-01-04,6,1052,2305,1229,2824,2861,10271
2022-01-05,6,3862,1118,1970,1749,4356,13055
2022-01-06,6,3108,1334,2254,2609,3921,13226
2022-01-07,6,4389,1960,1248,3776,3357,14730
2022-01-08,6,3727,959,2071,1819,3793,12369
2022-01-09,6,4815,1504,2548,3614,2082,14563
2022-01-10,6,3455,1766,1509,3491,2326,12547
2022-01-11,6,1422,1153,3363,2053,5921,13912
2022-01-12,6,1165,2653,2224,1878,3255,11175
2022-01-13,6,1819,1506,1681,3150,2808,10964
2022-01-14,6,4121,1941,3512,3944,3786,17304
2022-01-15,6,4447,1255,3694,4443,5525,19364
2022-01-16,6,2903,1467,2140,2259,3562,12331
2022-01-17,6,1464,2227,2132,3423,4957,14203
2022-01-18,6,3447,1213,2490,1568,3790,12508
2022-01-19,6,4496,2000,2813,4195,2846,16350
2022-01-20,6,1682,2396,2953,3674,5683,16388
2022-01-21,6,2181,1442,3613,3492,4631,15359
2022-01-22,6,1586,996,2059,3756,2068,10465
2022-01-23,6,4914,1323,3917,1571,3523,15248
2022-01-24,6,3148,1110,1934,3424,5386,15002
2022-01-25,6,2021,2787,1735,3354,5058,14955
2022-01-26,6,1582,2030,2734,2616,3467,12429
2022-01-27,6,3097,1072,1283,3681,5736,14869
2022-01-28,6,3457,1934,1535,1728,5782,14436
2022-01-29,6,4789,1688,1548,3825,2643,14493
2022-01-30,6,2297,2815,2153,2111,2356,11732
2022-01-31,6,1882,1989,2256,2232,3583,11942
2022-02-01,6,1441,837,3690,4397,5674,16039
2022-02-02,6,1334,1812,1502,3544,3779,11971
2022-02-03,6,3098,1388,2890,4434,3051,14861
2022-02-04,6,4002,1319,1761,3846,4994,15922
2022-02-05,6,2955,1404,3760,3313,2622,14054
2022-02-06,6,1866,2300,2340,1978,3242,11726
2022-02-07,6,3090,1009,2513,3476,5906,15994
2022-02-08,6,4375,1900,2997,3520,5728,18520
2022-02-09,6,3006,875,1937,3693,2538,12049
2022-02-10,6,3287,2476,3052,1786,2523,13124
2022-02-11,6,4594,2658,3618,4415,4115,19400
2022-02-12,6,2993,1823,3336,3371,4748,16271
2022-02-13,6,4903,2833,3549,3833,2377,17495
2022-02-14,6,2674,1135,3290,4387,4644,16130
2022-02-15,6,1424,1554,1979,2572,2477,10006
2022-02-16,6,4224,2180,2932,2488,4038,15862
2022-02-17,6,4991,1797,2598,3986,3215,16587
2022-02-18,6,4815,1083,3280,3033,3952,16163
2022-02-19,6,4787,1913,3259,2383,3319,15661
2022-02-20,6,4565,2043,3531,3517,5763,19419
2022-02-21,6,4943,2441,1842,4028,5169,18423
2022-02-22,6,1292,1988,2238,2328,3795,11641
2022-02-23,6,4572,2613,2130,2397,3646,15358
2022-02-24,6,1632,1459,3596,2221,4288,13196
2022-02-25,6,3977,2317,1498,2852,5867,16511
2022-02-26,6,3362,1199,3220,4448,4717,16946
2022-02-27,6,4142,2355,1200,4476,5698,17871
2022-02-28,6,3974,2125,1865,2622,3354,13940
2022-03-01,6,2331,2751,3510,1852,5093,15537
2022-03-02,6,2784,2873,1783,1963,3047,12450
2022-03-03,6,3722,2205,3309,2977,4597,16810
2022-03-04,6,4140,1122,1726,2216,5025,14229
2022-03-05,6,3014,2909,3971,4321,4041,18256
2022-03-06,6,4632,1056,2830,2350,4890,15758
2022-03-07,6,4958,1106,3994,2525,3927,16510
2022-03-08,6,4185,971,2650,2576,5702,16084
2022-03-09,6,1030,1800,3487,3245,3721,13283
2022-03-10,6,1055,1391,1260,4423,2197,10326
2022-03-11,6,3924,2681,1942,4333,4227,17107
2022-03-12,6,3661,1760,2410,1688,3489,13008
2022-03-13,6,1740,1311,2052,1741,5517,12361
2022-03-14,6,3109,1811,2501,4185,4607,16213
2022-03-15,6,2994,1660,2181,4033,2674,13542
2022-03-16,6,3875,2947,3126,2354,3457,15759
2022-03-17,6,2687,1908,1436,3378,4708,14117
2022-03-18,6,2830,1306,2286,3727,5928,16077
2022-03-19,6,2379,1772,2616,3208,5555,15530
2022-03-20,6,3657,2070,1775,3492,3133,14127
2022-03-21,6,4092,2404,2077,3640,4991,17204
2022-03-22,6,3566,1715,1421,4228,3176,14106
2022-03-23,6,2763,2573,1416,2491,3712,12955
2022-03-24,6,3392,1435,1526,1554,5686,13593
2022-03-25,6,4636,2622,2488,3378,4404,17528
2022-03-26,6,1170,2007,2247,1614,3209,10247
2022-03-27,6,4848,1939,3612,2157,3627,16183
2022-03-28,6,4929,1502,3530,4020,5444,19425
2022-03-29,6,2888,2798,1769,3704,2284,13443
2022-03-30,6,3278,2226,1493,3174,2259,12430
2022-03-31,6,1282,2753,3273,1565,2754,11627
2022-04-01,6,3263,1751,1878,2845,4315,14052
2022-04-02,6,2822,2512,2732,3281,4859,16206
2022-04-03,6,1683,1024,3808,3395,2660,12570
2022-04-04,6,1003,1688,2338,1645,4442,11116
2022-04-05,6,4958,2809,2516,2327,2632,15242
2022-04-06,6,4497,2309,2533,2283,4409,16031
2022-04-07,6,4511,2773,2176,2787,2503,14750
2022-04-08,6,4421,2525,2396,2189,5582,17113
2022-04-09,6,2959,1021,3548,1635,2492,11655
2022-04-10,6,1008,1883,3304,4498,3411,14104
2022-04-11,6,1776,1243,2883,3783,5780,15465
2022-04-12,6,1475,2089,1802,3172,3015,11553
2022-04-13,6,1713,2580,1972,4500,4382,15147
2022-04-14,6,3017,1186,2216,3079,3367,12865
2022-04-15,6,2838,1536,3194,2747,2725,13040
2022-04-16,6,4409,1490,3203,1757,4389,15248
2022-04-17,6,4079,1710,2499,3859,4683,16830
2022-04-18,6,1884,2482,2094,4001,5540,16001
2022-04-19,6,3458,2194,2591,1939,4073,14255
2022-04-20,6,3057,2460,3768,3704,5614,18603
2022-04-21,6,4235,2057,2449,2975,3540,15256
2022-04-22,6,3689,1913,1749,1966,3499,12816
2022-04-23,6,3222,1775,3926,2905,5183,17011
2022-04-24,6,2565,2569,2945,1929,5755,15763
2022-04-25,6,4923,2117,2753,4454,2522,16769
2022-04-26,6,2679,1472,3032,3750,4729,15662
2022-04-27,6,2727,1811,3084,4235,4622,16479
2022-04-28,6,2432,986,2484,3399,4640,13941
2022-04-29,6,3476,1536,3705,4147,5359,18223
2022-04-30,6,4991,2789,3860,3262,4891,19793
2022-05-01,6,2980,1111,1794,2564,4823,13272
2022-05-02,6,4039,1373,3900,3746,3218,16276
2022-05-03,6,1214,1848,1765,4170,4136,13133
2022-05-04,6,1263,2371,1424,1865,3424,10347
2022-05-05,6,1383,2620,3786,2877,2363,13029
2022-05-06,6,2168,2723,3842,3341,3130,15204
2022-05-07,6,1167,1027,3434,3363,4775,13766
2022-05-08,6,3290,2268,2744,2624,2520,13446
2022-05-09,6,4162,976,2576,1898,2971,12583
2022-05-10,6,2366,2384,3134,2173,5486,15543
2022-05-11,6,1181,1730,3836,3323,3892,13962
2022-05-12,6,4521,860,3493,4323,5764,18961
2022-05-13,6,3130,875,3354,2922,2187,12468
2022-05-14,6,2475,2882,3833,2075,4493,15758
2022-05-15,6,2802,2233,3754,1600,4744,15133
2022-05-16,6,1823,1859,2388,4489,3179,13738
2022-05-17,6,2770,838,2474,4162,3776,14020
2022-05-18,6,2456,2464,1917,2063,2682,11582
2022-05-19,6,4634,1952,3502,3599,3934,17621
2022-05-20,6,3060,2884,1873,3024,3262,14103
2022-05-21,6,1415,2673,1740,4103,2855,12786
2022-05-22,6,1681,2636,1909,2984,4963,14173
2022-05-23,6,1139,880,3864,3257,5325,14465
2022-05-24,6,4440,1352,1966,2222,4321,14301
2022-05-25,6,1617,2010,2378,2025,3208,11238
2022-05-26,6,3249,1635,1721,3524,2385,12514
2022-05-27,6,3174,1956,2102,3417,5852,16501
2022-05-28,6,4730,1239,3178,4441,3238,16826
2022-05-29,6,3761,1250,2473,2340,2445,12269
2022-05-30,6,2445,967,2769,3478,5352,15011
2022-05-31,6,4371,2920,1829,1765,3646,14531
2022-06-01,6,1401,2750,2260,1810,4306,12527
2022-06-02,6,3782,838,1294,4420,2366,12700
2022-06-03,6,2359,1689,1631,1899,4748,12326
2022-06-04,6,4899,2565,3713,1535,2802,15514
2022-06-05,6,2371,1487,2937,2706,2135,11636
2022-06-06,6,1111,1169,3241,3334,5592,14447
2022-06-07,6,2174,2339,2383,3747,5020,15663
2022-06-08,6,2262,1903,3507,2077,5848,15597
2022-06-09,6,1364,2911,1372,2336,2641,10624
2022-06-10,6,2155,2197,3558,2294,5090,15294
2022-06-11,6,1684,1806,2990,2164,5719,14363
2022-06-12,6,1218,1050,3511,3493,4974,14246
2022-06-13,6,2790,1327,2583,1643,3159,11502
2022-06-14,6,1552,1144,1511,3358,5616,13181
2022-06-15,6,2190,2267,3917,3091,2021,13486
2022-06-16,6,2453,1797,2213,2762,2071,11296
2022-06-17,6,2653,2916,2227,2463,4580,14839
2022-06-18,6,1298,2711,1751,3200,4147,13107
2022-06-19,6,2985,1674,3433,3591,5237,16920
2022-06-20,6,1153,2470,3361,4266,5852,17102
2022-06-21,6,2309,1723,1280,3427,2904,11643
2022-06-22,6,3984,2780,2653,2251,3190,14858
2022-06-23,6,4310,1978,2525,2357,3273,14443
2022-06-24,6,1069,2630,2776,4005,3942,14422
2022-06-25,6,4874,2931,2020,3563,5212,18600
2022-06-26,6,4558,1544,2760,2394,4928,16184
2022-06-27,6,1892,1151,3224,4135,5183,15585
2022-06-28,6,3258,2338,3508,2341,3593,15038
2022-06-29,6,1258,994,2403,3449,5084,13188
2022-06-30,6,1953,1241,3686,3431,3838,14149
2022-07-01,6,4852,1623,3000,2410,2059,13944
2022-07-02,6,2407,875,2662,2690,3445,12079
2022-07-03,6,4310,2704,2161,4456,3630,17261
2022-07-04,6,1253,2121,1482,4312,5693,14861
2022-07-05,6,3393,2695,2718,1911,4517,15234
2022-07-06,6,1730,939,3752,3623,2262,12306
2022-07-07,6,4140,2932,3127,2355,2659,15213
2022-07-08,6,3188,2315,1285,1769,2035,10592
2022-07-09,6,3975,1004,2464,3335,2435,13213
2022-07-10,6,1972,2517,1426,2674,5704,14293
2022-07-11,6,2271,1731,3777,3784,4244,15807
2022-07-12,6,4178,1406,2279,3757,3093,14713
2022-07-13,6,3163,952,1999,4234,4243,14591
2022-07-14,6,2157,2417,2696,3457,3868,14595
2022-07-15,6,1665,2155,3417,4378,5987,17602
2022-07-16,6,1275,2366,1408,1649,2970,9668
2022-07-17,6,4768,2549,3873,2411,5786,19387
2022-07-18,6,4496,975,3024,2666,4923,16084
2022-07-19,6,3152,2954,2777,4466,5517,18866
2022-07-20,6,1948,2234,2755,2371,2217,11525
2022-07-21,6,2145,945,3133,3700,5779,15702
2022-07-22,6,4470,867,1851,3293,5234,15715
2022-07-23,6,4604,2758,1676,4463,3089,16590
2022-07-24,6,2319,1679,3825,3251,4923,15997
2022-07-25,6,2420,883,2902,2599,2339,11143
2022-07-26,6,1828,1294,1617,3774,3500,12013
2022-07-27,6,1113,2777,3846,2683,3425,13844
2022-07-28,6,1724,1503,3380,3273,2356,12236
2022-07-29,6,3765,2980,3789,3738,4465,18737
2022-07-30,6,2828,2340,1561,2986,2845,12560
2022-07-31,6,3258,1094,3588,2185,5712,15837
2022-08-01,6,2561,1988,1917,2454,2489,11409
2022-08-02,6,1349,2263,3473,3931,5414,16430
2022-08-03,6,1543,878,1769,3261,5433,12884
2022-08-04,6,1773,1375,2987,3537,4469,14141
2022-08-05,6,3451,2383,3570,3698,5911,19013
2022-08-06,6,2282,1628,3109,2060,3046,12125
2022-08-07,6,3949,1165,2749,2940,3032,13835
2022-08-08,6,3774,2893,3452,2319,3237,15675
2022-08-09,6,4092,1238,1274,3123,5599,15326
2022-08-10,6,1700,1838,1280,2670,2195,9683
2022-08-11,6,3900,2276,3530,2243,4877,16826
2022-08-12,6,2511,1112,1664,3926,2768,11981
2022-08-13,6,2430,2268,1669,1583,5251,13201
2022-08-14,6,3652,1502,1581,1512,5741,13988
2022-08-15,6,4245,2506,2408,3472,3250,15881
2022-08-16,6,4155,2304,2510,2569,5011,16549
2022-08-17,6,1523,1999,1814,2932,2576,10844
2022-08-18,6,2711,2854,3969,4458,5563,19555
2022-08-19,6,3815,2110,3987,1525,4511,15948
2022-08-20,6,1646,2216,2896,2028,5371,14157
2022-08-21,6,3466,2482,2489,3548,4587,16572
2022-08-22,6,4686,2045,3608,1911,2037,14287
2022-08-23,6,1150,2082,3494,3655,3131,13512
2022-08-24,6,1123,1069,2285,1958,2755,9190
2022-08-25,6,3158,1598,2414,3679,3055,13904
2022-08-26,6,4185,861,2761,2335,3643,13785
2022-08-27,6,1402,2987,2146,1899,5216,13650
2022-08-28,6,3645,1956,2122,3849,4732,16304
2022-08-29,6,3965,2570,1398,1536,2577,12046
2022-08-30,6,1771,1061,2257,1626,2768,9483
2022-08-31,6,2521,2277,2382,4321,4371,15872
2022-09-01,6,4537,2213,2532,1540,4474,15296
2022-09-02,6,4466,2629,3522,2843,2464,15924
2022-09-03,6,4546,929,1996,3513,2966,13950
2022-09-04,6,2853,2779,3835,4058,5428,18953
2022-09-05,6,1621,2742,1724,2422,3477,11986
2022-09-06,6,4044,2834,2512,2632,2144,14166
2022-09-07,6,4080,2935,2104,4225,5623,18967
2022-09-08,6,1777,957,1642,4219,2200,10795
2022-09-09,6,3611,2187,2394,2187,2070,12449
2022-09-10,6,4154,1856,1681,1593,3340,12624
2022-09-11,6,3637,1670,1400,2111,3411,12229
2022-09-12,6,2225,2014,3139,3829,4254,15461
2022-09-13,6,3709,2643,2787,2858,4429,16426
2022-09-14,6,2967,2877,3336,2803,2643,14626
2022-09-15,6,4527,2788,2860,3254,5876,19305
2022-09-16,6,2217,2328,1378,1807,2319,10049
2022-09-17,6,4181,2737,1673,3303,5386,17280
2022-09-18,6,4561,2228,2527,3591,2636,15543
2022-09-19,6,3674,2467,3251,4091,4110,17593
2022-09-20,6,3005,2198,2756,1823,2341,12123
2022-09-21,6,3770,2030,3927,3967,3088,16782
2022-09-22,6,2872,2801,3149,4388,4667,17877
2022-09-23,6,4162,2235,2020,4386,5299,18102
2022-09-24,6,2604,2618,1532,2329,3280,12363
2022-09-25,6,1530,2822,3009,4480,5192,17033
2022-09-26,6,1669,2652,3205,2294,5181,15001
2022-09-27,6,2393,2110,1975,1980,2538,10996
2022-09-28,6,2717,2049,1245,3505,2712,12228
2022-09-29,6,1797,1151,3095,3311,3081,12435
2022-09-30,6,4455,2593,2196,2356,3093,14693
2022-10-01,6,1954,959,1884,2598,5384,12779
2022-10-02,6,1731,1973,3378,1891,3164,12137
2022-10-03,6,4931,1516,3779,3700,5506,19432
2022-10-04,6,4293,2040,3527,1913,2288,14061
2022-10-05,6,2479,1659,2988,3609,3101,13836
2022-10-06,6,3247,969,3506,2665,5311,15698
2022-10-07,6,4023,2999,2483,3586,3661,16752
2022-10-08,6,1706,2400,1825,3330,2161,11422
2022-10-09,6,2448,1370,1913,3227,5947,14905
2022-10-10,6,3172,1144,1572,2429,5207,13524
2022-10-11,6,2261,2712,3061,2855,5462,16351
2022-10-12,6,1953,2957,2010,3368,2777,13065
2022-10-13,6,4877,871,1869,4379,2954,14950
2022-10-14,6,4712,910,2976,4005,2476,15079
2022-10-15,6,2248,1213,3964,2425,3256,13106
2022-10-16,6,3274,1139,1636,3556,2855,12460
2022-10-17,6,3629,1373,2762,2040,3510,13314
2022-10-18,6,2139,2153,1224,2805,5366,13687
2022-10-19,6,2175,1737,1393,2906,4251,12462
2022-10-20,6,3520,2050,2614,4353,3624,16161
2022-10-21,6,3966,2660,3842,2836,3452,16756
2022-10-22,6,2775,1141,2625,3545,2280,12366
2022-10-23,6,1316,1100,2129,3627,5463,13635
2022-10-24,6,2115,1128,2088,1622,2856,9809
2022-10-25,6,3915,2259,1971,3821,5400,17366
2022-10-26,6,2647,1086,1541,3315,3449,12038
2022-10-27,6,4649,2134,3323,2270,3901,16277
2022-10-28,6,2840,2623,3523,1998,3820,14804
2022-10-29,6,1871,2144,3755,3256,4910,15936
2022-10-30,6,3062,1915,1763,4259,2984,13983
2022-10-31,6,4690,1327,3328,3963,2962,16270
2022-11-01,6,2520,1194,3477,1701,3192,12084
2022-11-02,6,1529,2709,2185,3428,2756,12607
2022-11-03,6,3844,1185,2391,1549,3824,12793
2022-11-04,6,3920,2584,3406,4450,4389,18749
2022-11-05,6,1778,1233,3580,1721,2700,11012
2022-11-06,6,3582,971,3885,3728,4382,16548
2022-11-07,6,2656,2629,1922,1566,5189,13962
2022-11-08,6,4020,1607,2486,3806,5700,17619
2022-11-09,6,1388,1483,1924,1762,2737,9294
2022-11-10,6,1585,958,1321,3805,5299,12968
2022-11-11,6,1849,1944,2499,3666,4799,14757
2022-11-12,6,2408,2299,3797,2295,2787,13586
2022-11-13,6,3841,2178,3666,1822,4119,15626
2022-11-14,6,3486,2785,2235,4417,3304,16227
2022-11-15,6,2142,1502,2570,2704,4509,13427
2022-11-16,6,4818,1611,3797,1706,5544,17476
2022-11-17,6,3435,1016,1796,2374,2339,10960
2022-11-18,6,2543,2853,2503,1944,2437,12280
2022-11-19,6,1759,2970,2053,2184,4253,13219
2022-11-20,6,4121,2098,3035,2737,5447,17438
2022-11-21,6,4997,1872,3563,2424,4341,17197
2022-11-22,6,1657,2906,1899,3654,4990,15106
2022-11-23,6,4311,1698,2389,2611,2668,13677
2022-11-24,6,4468,2610,2600,2277,2760,14715
2022-11-25,6,4358,1924,1878,2731,2393,13284
2022-11-26,6,2161,1513,2279,3430,2749,12132
2022-11-27,6,3886,843,1267,2170,4467,12633
2022-11-28,6,2350,2295,1622,3504,2654,12425
2022-11-29,6,3706,990,1996,3906,3463,14061
2022-11-30,6,2227,975,2133,2153,2703,10191
2022-12-01,6,3237,1676,2192,2665,2677,12447
2022-12-02,6,2839,2161,3366,3007,5051,16424
2022-12-03,6,2764,2978,2393,2059,4324,14518
2022-12-04,6,4202,916,1607,1915,5985,14625
2022-12-05,6,3276,1150,3826,3315,3853,15420
2022-12-06,6,3682,2969,3723,3722,4395,18491
2022-12-07,6,3162,1358,2109,2362,4685,13676
2022-12-08,6,3264,1149,2265,4207,5924,16809
2022-12-09,6,3541,1373,3589,2085,4002,14590
2022-12-10,6,1333,1092,2651,2272,3765,11113
2022-12-11,6,2078,2826,3597,1634,4406,14541
2022-12-12,6,3989,1682,2455,3080,4530,15736
2022-12-13,6,2265,1264,1536,3269,5736,14070
2022-12-14,6,3067,2347,2527,2532,2546,13019
2022-12-15,6,4307,2226,2240,1762,2046,12581
2022-12-16,6,4123,931,2445,1809,2927,12235
2022-12-17,6,3378,1008,3049,2079,5732,15246
2022-12-18,6,3156,2332,2673,1610,4098,13869
2022-12-19,6,4041,1994,1430,2398,2152,12015
2022-12-20,6,1439,1561,1666,4352,2546,11564
2022-12-21,6,4100,2343,3796,3536,4371,18146
2022-12-22,6,4177,2550,2183,1755,3919,14584
2022-12-23,6,2693,2139,3229,3243,2784,14088
2022-12-24,6,4750,2865,3489,4269,5266,20639
2022-12-25,6,2057,2737,3381,3346,5440,16961
2022-12-26,6,1708,2702,1569,3519,4794,14292
2022-12-27,6,1009,1648,1635,2694,2471,9457
2022-12-28,6,3336,1625,2120,3211,5233,15525
2022-12-29,6,3585,2450,1693,1831,4182,13741
2022-12-30,6,1617,937,2050,3329,3215,11148
2022-12-31,6,3287,1112,2095,2682,5072,14248
2023-01-01,6,4829,2202,3227,1992,3988,16238
2023-01-02,6,2463,1897,2482,3167,5341,15350
2023-01-03,6,1653,1025,1858,2688,2276,9500
2023-01-04,6,1844,2531,1247,2314,4646,12582
2023-01-05,6,4838,2757,2213,2517,4072,16397
2023-01-06,6,1438,2921,3441,3177,2431,13408
2023-01-07,6,4316,1073,2371,2521,4643,14924
2023-01-08,6,3112,2679,3865,1567,3583,14806
2023-01-09,6,3958,1556,1348,2139,3029,12030
2023-01-10,6,1520,1171,1800,2388,5869,12748
2023-01-11,6,4741,1379,2218,2573,5630,16541
2023-01-12,6,2747,1988,1531,3129,2208,11603
2023-01-13,6,3787,1516,3325,3773,5405,17806
2023-01-14,6,3409,1037,2979,3013,5386,15824
2023-01-15,6,3930,2553,3375,2641,5736,18235
2023-01-16,6,1761,2198,2411,3153,2671,12194
2023-01-17,6,2375,1540,3686,3718,2038,13357
2023-01-18,6,3980,1807,2129,1521,4587,14024
2023-01-19,6,1876,2803,3431,3305,4449,15864
2023-01-20,6,1150,2910,2603,4009,3220,13892
2023-01-21,6,3710,2333,1831,2805,2588,13267
2023-01-22,6,2136,941,1669,2966,3160,10872
2023-01-23,6,4438,2602,1537,1875,5296,15748
2023-01-24,6,4556,2035,2569,2404,3843,15407
2023-01-25,6,2905,2513,1389,4146,4384,15337
2023-01-26,6,2292,2423,1620,2797,5459,14591
2023-01-27,6,4383,2998,1301,3278,4598,16558
2023-01-28,6,1761,2049,1576,2771,5647,13804
2023-01-29,6,3445,2104,1387,4097,5982,17015
2023-01-30,6,3617,1604,2384,3136,3402,14143
2023-01-31,6,1904,1967,3844,3719,3053,14487
2023-02-01,6,4564,1924,3788,3201,4052,17529
2023-02-02,6,4487,1242,1355,3991,5004,16079
2023-02-03,6,1802,939,3051,2904,4010,12706
2023-02-04,6,3597,2108,2795,2533,5310,16343
2023-02-05,6,2196,2108,3844,3976,3274,15398
2023-02-06,6,1015,1380,3017,3416,2753,11581
2023-02-07,6,4935,869,2883,1829,2569,13085
2023-02-08,6,3821,2065,1852,4099,5142,16979
2023-02-09,6,3537,2718,2099,3414,3216,14984
2023-02-10,6,2276,2131,2358,2745,5698,15208
2023-02-11,6,4476,1432,3931,2831,3839,16509
2023-02-12,6,1460,2671,2700,2392,5312,14535
2023-02-13,6,3219,941,3149,3629,4474,15412
2023-02-14,6,3190,2153,3062,2585,3328,14318
2023-02-15,6,1029,2303,2675,1713,4954,12674
2023-02-16,6,3492,1647,1946,2674,4757,14516
2023-02-17,6,2193,894,1794,3811,2589,11281
2023-02-18,6,2064,1284,1846,4111,3857,13162
2023-02-19,6,2768,1971,2973,3847,5546,17105
2023-02-20,6,2670,2940,1847,1845,4413,13715
2023-02-21,6,3279,2389,1627,3270,2841,13406
2023-02-22,6,3435,1476,1284,2330,4478,13003
2023-02-23,6,1852,2786,2795,3451,5250,16134
2023-02-24,6,1914,1474,2364,3034,3147,11933
2023-02-25,6,3293,1280,2466,2015,3683,12737
2023-02-26,6,4565,1965,1323,4397,3167,15417
2023-02-27,6,1393,1439,3848,3068,5938,15686
2023-02-28,6,2800,1875,3200,3380,2244,13499
2023-03-01,6,2464,1529,2813,2204,3881,12891
2023-03-02,6,4385,2353,2857,2152,4600,16347
2023-03-03,6,1843,841,2810,1578,5360,12432
2023-03-04,6,1765,2414,1950,1599,2683,10411
2023-03-05,6,4265,1112,2264,2409,2036,12086
2023-03-06,6,4382,1160,3358,3822,5589,18311
2023-03-07,6,3428,1108,2102,2436,5373,14447
2023-03-08,6,2790,1255,1387,3287,3895,12614
2023-03-09,6,4419,1912,3922,1769,3887,15909
2023-03-10,6,2166,2035,3956,1969,5290,15416
2023-03-11,6,2281,2954,1504,1642,4724,13105
2023-03-12,6,2386,1034,2561,4276,5976,16233
2023-03-13,6,1777,1044,1412,3957,5749,13939
2023-03-14,6,4017,2725,1577,1788,3761,13868
2023-03-15,6,1909,1167,3352,3000,5981,15409
2023-03-16,6,3487,1894,1890,4232,5549,17052
2023-03-17,6,2955,1969,1206,2104,5464,13698
2023-03-18,6,3356,1555,3999,3547,4680,17137
2023-03-19,6,3259,2517,2543,3210,5593,17122
2023-03-20,6,1332,1409,1678,2762,3165,10346
2023-03-21,6,3330,1501,1942,1742,5814,14329
2023-03-22,6,2288,1755,1834,2054,5552,13483
2023-03-23,6,1135,2058,1966,2467,2455,10081
2023-03-24,6,4859,2208,2279,4075,5827,19248
2023-03-25,6,3932,2420,2377,4165,5473,18367
2023-03-26,6,4927,2317,1790,1949,2276,13259
2023-03-27,6,1324,1175,2223,3502,5748,13972
2023-03-28,6,2886,2908,2880,1956,3980,14610
2023-03-29,6,2311,870,3539,4384,2026,13130
2023-03-30,6,1695,2549,1869,1888,3154,11155
2023-03-31,6,3995,1726,3632,2098,2614,14065
2023-04-01,6,4050,1476,3322,3677,2203,14728
2023-04-02,6,3474,2625,3715,3015,4019,16848
2023-04-03,6,2862,1799,1324,2424,5894,14303
2023-04-04,6,1648,1662,3926,4015,5537,16788
2023-04-05,6,3441,1141,2873,2845,3466,13766
2023-04-06,6,4843,1830,2751,3127,5594,18145
2023-04-07,6,2897,976,3096,1572,5706,14247
2023-04-08,6,2043,1126,2282,2177,4287,11915
2023-04-09,6,3094,2070,2259,3882,4391,15696
2023-04-10,6,3471,2978,2981,4225,4496,18151
2023-04-11,6,3944,2531,3239,2616,3961,16291
2023-04-12,6,2194,912,3841,1516,5106,13569
2023-04-13,6,2882,1350,1722,4075,4125,14154
2023-04-14,6,1356,2893,1567,2021,3589,11426
2023-04-15,6,1043,1314,1916,1657,2316,8246
2023-04-16,6,1582,2169,1484,4398,4068,13701
